任务ID,任务名称,任务类型,最早开始时间,最晚结束时间,任务时长,实际开始时间,实际结束时间,需要人数,已分配人数,是否已分配,是否缺人,分配的员工ID
8a69df6f9a4879a7019aa16923b313fc,出港押运,1,08:50,09:15,900,08:50,09:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923b313fe,出港装机,1,08:20,09:15,2400,08:20,09:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923b313ff,出港装机,1,08:20,09:15,2400,08:20,09:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923b31400,出港装机,1,08:20,09:15,2400,08:20,09:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923cb14ac,出港押运,1,08:30,08:55,900,08:30,08:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923cb14af,出港装机,1,08:00,08:55,2400,08:00,08:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923cb14b0,出港装机,1,08:00,08:55,2400,08:00,08:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923cb14b1,出港装机,1,08:00,08:55,2400,08:00,08:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923fb160e,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923fb160f,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923fb1610,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241316be,出港押运,1,08:05,08:30,900,08:05,08:20,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa169241416c1,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241416c2,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241416c3,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241416c4,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241416c5,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169241416c6,出港装机,1,07:35,08:30,1800,07:35,08:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169242d177d,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169242e177e,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169242e177f,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa1692478199b,出港押运,1,07:40,08:05,900,07:40,07:55,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa1692478199e,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa1692478199f,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169247819a0,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924911a53,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924911a54,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924911a55,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924b81b74,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924b81b75,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924b91b76,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924d41c3d,出港装机,1,07:40,08:35,1800,07:40,08:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924d41c3e,出港装机,1,07:40,08:35,1800,07:40,08:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924d41c3f,出港装机,1,07:40,08:35,1800,07:40,08:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924e61cc3,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924e61cc4,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924e61cc5,出港装机,1,07:55,08:50,1800,07:55,08:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169251c1e55,出港装机,1,06:30,07:25,1800,06:30,07:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169251c1e56,出港装机,1,06:30,07:25,1800,06:30,07:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169251c1e57,出港装机,1,06:30,07:25,1800,06:30,07:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925a9220a,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925a9220b,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925a9220c,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925d12335,出港押运,1,07:45,08:10,900,07:45,08:00,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16925d12338,出港装机,1,07:15,08:10,1800,07:15,07:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925d12339,出港装机,1,07:15,08:10,1800,07:15,07:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925d1233a,出港装机,1,07:15,08:10,1800,07:15,07:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169262425a0,出港押运,1,07:31,07:56,900,07:31,07:46,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb52e83,出港押运,1,18:55,20:40,1200,18:55,19:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb72e91,出港押运,1,19:00,20:25,1200,19:00,19:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cba2ea6,出港押运,1,06:50,07:15,600,06:50,07:00,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa16a4cbb2eb4,出港押运,1,08:35,09:00,600,08:35,08:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbe2ec6,出港押运,1,19:25,20:50,1200,19:25,19:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc12edb,出港押运,1,06:30,06:55,600,06:30,06:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc42ef0,出港押运,1,18:40,20:05,1200,18:40,19:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc62f02,出港押运,1,18:00,19:25,1200,18:00,18:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc72f09,出港押运,1,07:15,07:40,600,07:15,07:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cc82f0d,出港押运,1,20:30,21:55,1200,20:30,20:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cca2f1f,出港押运,1,20:30,21:55,1200,20:30,20:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccb2f23,出港押运,1,06:50,07:15,600,06:50,07:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccd2f31,出港押运,1,20:05,21:30,1200,20:05,20:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccf2f42,出港押运,1,20:05,21:30,1200,20:05,20:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd02f46,出港押运,1,07:15,07:40,600,07:15,07:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd12f50,出港押运,1,19:15,20:40,1200,19:15,19:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd22f56,出港押运,1,21:00,22:25,1200,21:00,21:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd22f5a,出港押运,1,08:25,08:50,600,08:25,08:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd42f66,出港押运,1,08:10,08:35,600,08:10,08:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16a4cd52f6b,出港押运,1,08:25,08:50,600,08:25,08:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd82f82,出港押运,1,07:00,07:25,600,07:00,07:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd92f8c,出港押运,1,19:50,21:15,1200,19:50,20:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdc2f9f,出港押运,1,07:20,07:45,600,07:20,07:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdf2fb7,出港押运,1,19:40,21:05,1200,19:40,20:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ce02fbd,出港押运,1,22:40,00:05,1200,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa16a4ce02fc0,出港押运,1,21:05,22:30,1200,21:05,21:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3516e520be1,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3516e520be2,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3516e520be3,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa383c6bc1650,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa383c6bc1651,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa383c6bd1652,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a885874,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a885875,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a895876,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a895877,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a895878,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69eb289a4879af019aa33f1a895879,出港装机,1,06:45,07:40,1800,06:45,07:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa1e7beae0e4e,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69ec969a4879bc019aa1e7beaf0e4f,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69ec969a4879bc019aa1e7beaf0e50,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69ec969a4879bc019aa227d98415d4,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa227d98415d5,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69ec969a4879bc019aa227d98415d6,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169226a0a98,出港押运,1,07:15,08:40,1500,07:15,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdf2fba,出港押运,1,07:50,09:15,1200,07:50,08:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb82e9d,出港押运,1,08:45,10:10,1200,08:45,09:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3995d072577,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3995d082578,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3995d082579,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3ca5bd02894,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3ca5bd02895,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa3ca5bd02896,出港装机,1,09:15,10:10,3300,09:15,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccc2f2a,出港押运,1,09:10,10:35,1200,09:10,09:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd02f4a,出港押运,1,09:25,10:50,1200,09:25,09:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cda2f92,出港押运,1,09:10,10:35,1200,09:10,09:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cbb2ead,出港押运,1,09:40,11:05,1200,09:40,10:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb52e87,出港押运,1,09:25,11:10,1200,09:25,09:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd72f78,出港押运,1,09:55,11:20,1200,09:55,10:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdb2f9b,出港押运,1,09:45,11:10,1200,09:45,10:05,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924be1b9c,出港装机,1,11:50,12:45,2400,11:50,12:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924be1b9d,出港装机,1,11:50,12:45,2400,11:50,12:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924be1b9e,出港装机,1,11:50,12:45,2400,11:50,12:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925ed2406,出港押运,1,10:10,11:35,1500,10:10,10:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cdd2fa6,出港押运,1,10:25,10:45,1200,10:25,10:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cb72e94,出港押运,1,10:30,11:55,1200,10:30,10:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd12f53,出港押运,1,10:05,11:30,1200,10:05,10:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4ccb2f27,出港押运,1,10:05,11:30,1200,10:05,10:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cda2f95,出港押运,1,10:40,12:05,1200,10:40,11:00,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16a4cd52f6f,出港押运,1,09:50,10:10,1200,09:50,10:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
